0.0,NaN
0.2,-1.4649691928911712
0.4,-0.8340423410088734
0.6000000000000001,-0.46497269162369376
0.8,-0.20311362404684988
1.0,0.0
1.2000000000000002,0.16595645157971173
1.4000000000000001,0.3062698328005966
1.6,0.4278160122163641
1.8,0.5350258926128868
2.0,0.630930478819436
2.2,0.7176849333912554
2.4000000000000004,0.7968862834851184
2.6,0.8697446938527998
2.8000000000000003,0.9372000016868987
3.0,1.0
3.2,1.058744692635601
3.4000000000000004,1.1139278861532718
3.6,1.165955764675704
3.8000000000000003,1.215169807728122
4.0,1.2618587562605372
4.2,1.3062696922442443
4.4,1.348613941527164
4.6000000000000005,1.389075631216531
4.800000000000001,1.427815088967486
5.0,1.464973759785516
5.2,1.500673927296078
5.4,1.5350266709634555
5.6000000000000005,1.5681298348943828
5.800000000000001,1.6000715991202228
6.0,1.6309296851253197
6.2,1.6607764728637533
6.4,1.6896759413606413
6.6000000000000005,1.717684769011195
6.800000000000001,1.7448584826972655
7.0,1.7712435203713952
7.2,1.7968857757114776
7.4,1.821825291934097
7.6000000000000005,1.8460999211046902
7.800000000000001,1.8697435833221705
8.0,1.8927882756734316
8.200000000000001,1.915265356932983
8.4,1.9371995432802067
8.6,1.958617664403814
8.8,1.9795441552272932
9.0,2.0000001413003914
9.200000000000001,2.020005449804009
9.4,2.039580836838852
9.600000000000001,2.058745549909268
9.8,2.0775133345133505
10.0,2.0959022418988305
10.200000000000001,2.113928553374597
10.4,2.1316027038208514
10.600000000000001,2.1489419453231466
10.8,2.165955468608879
11.0,2.1826583741983976
11.200000000000001,2.199058643791926
11.4,2.215170515353267
11.600000000000001,2.231000984998811
11.8,2.246560076337553
12.0,2.2618586339941014
12.200000000000001,2.276904241856835
12.4,2.2917060664403497
12.600000000000001,2.306270338352726
12.8,2.320604992335279
13.0,2.334717510683779
13.200000000000001,2.3486146741828193
13.4,2.362301810924735
13.600000000000001,2.37578706061522
13.8,2.389076359284398
14.0,2.4021726443982603
14.200000000000001,2.4150849596469186
14.4,2.427815781748993
14.600000000000001,2.4403700838802593
14.8,2.4527557402413147
15.0,2.4649736557064137
15.200000000000001,2.4770298041464924
15.4,2.488928399399146
15.600000000000001,2.500674199417122
15.8,2.512269482968424
16.0,2.5237189857548623
16.2,2.535026311186293
16.400000000000002,2.5461949340088226
16.6,2.557228822085171
16.8,2.5681297679000465
17.0,2.578901781272291
17.2,2.589547858110145
17.400000000000002,2.600071761695432
17.6,2.610474237481246
17.8,2.6207592895507306
18.0,2.6309295080050785
18.2,2.6409874048179884
18.400000000000002,2.6509361736083563
18.6,2.6607763064966146
18.8,2.670511353660097
19.0,2.6801434843645824
19.200000000000003,2.6896756739680012
19.400000000000002,2.6991077138155286
19.6,2.708443342738055
19.8,2.7176852297617327
